SM,"First, we went to Point Dume in Malibu, where Addison used to live. Going there brought back bitter memories of my previous conflict with Addison. The three of us hiked to the very tip of Point Dume, where there was a cliff that overlooked the beach. After Malibu, we decided to have dinner at the BOA Steakhouse in Santa Monica. Driving through Santa Monica was an extremely infuriating experience, just like it had always been.",2
SM,"There were so many good looking young couples walking about, enjoying the pretty night life that the attractive city had to offer. Groups of young people walked about in their little cliques. It reminded me to State Street. As I watched all of those obnoxious boys walking around with their beautiful blonde girlfriends, I wanted to run them all over with my father�s Mercedes SUV. I fantasized about how delightful that would be.",1
SM,"To literally crush their lives to a pulp, just like they had crushed mine. I tried as hard as I could to hide my envy-fueled rage from Philip and Addison. Philip was easy to fool, but Addison could tell how enraged I was. Addison knew me all too well. I spent almost all of my time in my room, brooding. I began building on all of my philosophical views and theories about the world. I had to question why things were the way they were.",1
SM,"The world is so twisted, and I wanted answers. I hated all of those obnoxious, boisterous men who were able to enjoy pleasurable sex lives with beautiful girls, but I hated the girl�s even more, because they were the ones who chose those men instead of me. It was their choice. They are the ones who deprived me of love and sex. My hatred and rage towards all women festered inside me like a plague. Their very existence is the cause of all of my torture, pain and suffering throughout my life.",1
SM,"My life turned into a living hell after I started desiring them when I hit puberty. I desire them intensely, but I could never have them. I could never have the experience of holding hands with a beautiful girl and walking on a moonlit beach, I could never embrace a girlfriend and feel her warmth and love, I could never have passionate sex with a girl and drift off to sleep with her sexy body beside me. Women deemed me unworthy of having them, and so they deprived me of an enjoyable youth, while giving their love and sex to other boys.",0
SM,"In all of those years I suffered a life of sexual starvation and unfulfilled desires. I will never get those years back. My life has been wasted, all because women hate me so much. All I had ever wanted was to love women, but their behavior has only earned my hatred. I want to have sex with them, and make them feel good, but they would be disgusted at the prospect. They have no sexual attraction towards me. It is such an injustice, and I vehemently questioned why things had to be this way.",1
SM,"Why do women behave like vicious, stupid, cruel animals who take delight in my suffering and starvation? Why do they have a perverted sexual attraction for the most brutish of men instead of gentlemen of intelligence? I concluded that women are flawed. There is something mentally wrong with the way their brains are wired, as if they haven�t evolved from animal-like thinking. They are incapable of reason or thinking rationally. They are like animals, completely controlled by their primal, depraved emotions and impulses. That is why they are attracted to barbaric, wild, beast-like men.",1
SM,"They are beasts themselves. Beasts should not be able to have any rights in a civilized society. If their wickedness is not contained, the whole of humanity will be held back from advancement to a more civilized state. Women should not have the right to choose who to mate with. That choice should be made for them by civilized men of intelligence. If women had the freedom to choose which men to mate with, like they do today, they would breed with stupid, degenerate men, which would only produce stupid, degenerate offspring.",0
SM,"This in turn would hinder the advancement of humanity. Not only hinder it, but devolve humanity completely. Women are like a plague that must be quarantined. When I came to this brilliant, perfect revelation, I felt like everything was now clear to me, in a bitter, twisted way. I am one of the few people on this world who has the intelligence to see this.",0
SM,"I am like a god, and my purpose is to exact ultimate Retribution on all of the impurities I see in the world. The Spring of 2013 was also the time when I came across the website PUAHate.com. It is a forum full of men who are starved of sex, just like me. Many of them have their own theories of what women are attracted to, and many of them share my hatred of women, though unlike me they would be too cowardly to act on it. Reading the posts on that website only confirmed many of the theories I had about how wicked and degenerate women really are.",1
SM,"Most of the people on that website have extremely stupid opinions that I found very frustrating, but I found a few to be quite insightful. The website PUAHate is very depressing. It shows just how bleak and cruel the world is due of the evilness of women. I tried to show it to my parents, to give them some sort dose of reality as to why I am so miserable. They never understood why I am so miserable. They have always had the delusion that everything is going well for me, especially my father. When I sent the link of PUAHate.com to my parents, none of them even bothered to look at the posts on there.",1
SM,"After a Spring season spent in absolute despair while other young people lived healthy lives of sexual pleasure, summer arrived. Summer is even worse than Spring, especially here. Flocks of hot, young girls go out in their shorts and bikini�s, further tantalizing my sex-starved body every time I look at them. Knowing that they gleefully show off their desirable forms, yet they would never give me a chance to be their boyfriend only increased my already boiling hatred towards all women.",1
SM,"I could not leave my apartment without seeing at least a few of them. The only place I could go where I could be at peace was the Lake Park in Goleta. I spent a lot of time there, trying to establish a sense peace and serenity whenever my loneliness in here became too unbearable. As I looked at all of the beautiful trees around me, and the towering mountains in the background, I wondered how a world so beautiful can be such a dark and cruel place.",2
SM,"Indeed, a beautiful environment is the darkest hell if you have to experience it all alone, while other men get to enjoy the company of women. I had nothing left to live for but revenge. Women must be punished for their crimes of rejecting such a magnificent gentleman as myself. All of those popular boys must be punished for enjoying heavenly lives and having sex with all the girls while I had to suffer in lonely virginity. It was already June, and I had been living here for two years. Two whole years.",1
SM,"I lived in a college town full of young, attractive students who partied and had sex all the time, and I didn�t get to experience any of it. No one invited me to any parties, and in all the times I went out by myself to this place, none of the beautiful blonde girls showed any interest in having sex with me. Not one girl. These are crimes than cannot go unpunished. The more I thought about all these injustices that were dealt to me, the more eager I became for revenge. It�s all I had left.",2
SM,"I didn�t want to die, but I knew that I had to kill myself after I exacted my revenge to avoid getting captured and imprisoned. For a while, I had been deciding on whether I would exact my Retribution in this place or at Santa Barbara City College. In both places, I had suffered greatly at the hands of everyone there. I have seen attractive young couples walking around in both places, and those were my targets.",1
SM,"I wanted to kill as many attractive young couples as I possibly could. After a lot of thinking, I came to the conclusion that the Day of Retribution will take place. On weekend nights, the streets are always flooded with young couples and good-looking popular kids walking to their parties. What better place is there to exact my Retribution on my enemies? Every time I walked around, trying to meet girls or fit in with popular kids, I�ve only been treated with disdain, as if I�m an inferior mouse. On the Day of Retribution, the tables will indeed turn, I mused to myself.",1
SM,"I will be a god, and they will all be animals that I can slaughter. They are animals� They behave like animals, and I will slaughter them like the animals they are. It came to a point where I had to set a date for the Day of Retribution. I originally considered doing it on the Halloween of 2013. That is when the entire town erupts in raucous partying. There would literally be thousands of people crowded together who I could kill with ease, and the goal was to kill everyone, to utterly destroy that wretched town. ",0
SM,"But then, after seeing footage of previous Halloween events on Youtube, I saw that there were too many cops walking around. It would be too risky. One gunshot from a cop will end everything. The Day of Retribution would have to be on a normal party weekend, so I set it for some time during November of 2013. This goal would give me five months to plan and prepare. Five more months of life, but then again I wouldn�t even call it life. The existence I�ve had on this world during the last eight years is anything but life.",1
SM,"A feeling of overwhelming dizziness and anxiety swept over me. I was actually going to die. I couldn�t believe it. Then I realized that my life was already over anyway. I was never going to lose my virginity; I was never going to experience love and sex; I was never going to have children. This final act of Retribution is the only thing I could do. It was very hard to come to terms with this fact. I felt very trapped and lost. I hated the feeling of being trapped and lost. I wanted a way out, but I saw none.",1
SM,"I had already spent two years in Santa Barbara, and I was still a virgin. Respites like these make me more aware that there are so many good and beautiful things in this world to enjoy. If my status in life were better, I would think this world to be a magnificent place, and I could truly enjoy life. If I was satisfied with my circumstances in life, I would be able to enjoy this beautiful world to its fullest. I can�t be satisfied with life if I�m a virgin and girls are repulsed by me.",1
SM,"It�s such a tragedy. I realized that I didn�t want to give up on life in this world. I wanted to live a happy life, a life in which I could have a beautiful girlfriend and experience this amazing world with her. I decided that since my plans for the Day of Retribution wouldn�t be taking place until November, I could use the time I had during the summer to give life another chance; one last chance before the end, one last ditch effort to attain happiness.",1
SM,"In late June, my mother moved out of the Summit Town Homes and bought a house in West Hills. It was the first time my mother bought a house, as she had only rented in the past. The house had recently undergone a renovation, so it was practically brand new. The house had a swimming pool and was located in a nice enough area, though I would have still preferred it if my mother had gotten married to a wealthy man and moved into a mansion. I still continued to pester her to do this, and she still stubbornly refused. I will always resent my mother for refusing to do this. If not for her sake, she should have done it for mine.",1
SM,"Joining a family of great wealth would have truly saved my life. I would have a high enough status to attract beautiful girlfriends and live above all of my enemies. All of my horrific troubles would have been eased instantly. It is very selfish of my mother to not consider this. With the help of Gavin, my parents arranged for me to have a couple of social skills counsellors to work with me. They would have a similar role that Gavin did, providing someone to take me out and help me practice socializing. They would be like hired friends.",1
SM,"Of course, I did need something like this, and I should have signed up for it when I first moved to Santa Barbara. It was a little too late at this point, I feared, but I went along with it anyway. I was so lonely, and in my loneliness I always craved having someone to talk to. The first counsellor was a very easy going man named Karlin, who was the same age as Gavin. On my first night of meeting Karlin, he took me out to this place, but nothing came out of it. We just ended up walking around until his time was up. During our walk, I asked him if he had ever had sex with girls in town, and he told me he had sex with four girls!",1
SM,"I was very jealous. Karlin was half Hawaiian and half Mexican, and he wasn�t that good looking. How on earth could he have managed to sleep with four girls in Isla Vista, while I had been there for two years and had none? It seemed absolutely preposterous. I didn�t want to see him at all after I found this out. The second counsellor that was assigned to help me was a girl named Sasha. She was only a year older than me. Sasha was the first young girl I had interacted with in the entire time I stayed in Santa Barbara, and she was only hired to talk to me. How pathetic is that?",1
SM,"At first, I didn�t want to have a female counsellor, but when I was introduced to her, I saw that she was quite a pretty looking blonde. I couldn�t refuse the opportunity to hang out with a blonde girl, despite the fact that she was a hired friend. It was the only time in my life that I had the experience of spending time with a girl my age, and even though it was all fake, I really enjoyed it. I felt so much better about life after each time we met. But then, I thought about how unfair it was that I could only get a fake little taste of such an experience, while other men get to do such a thing every single day with their girlfriends. Eventually, Sasha had to move out, and I decided not to have any more female counsellors.",2
SM,"It has the same effect as hiring a prostitute, I imagine. It temporarily feels good for the moment, but afterward it makes one feel like a pathetic loser for having to hire a girl when other men could get the experience for free. In July, I spent a lot of time exercising in my room in a final effort to appear as attractive as possible to girls. I proposed that after two weeks of rigorous exercising, I will try my hardest to go out in here and do everything I can to meet a girl and lose my virginity.",1
SM,"It had been a long time since I went out to town by myself, but I knew that I had to do it. I had nothing to lose, and my whole life was on the line. Before would set the definite decision to plan the Day of Retribution, I wanted to give women and humanity one more chance to accept me and give me a chance to have a pleasurable youth. I resolved that if I go out to the city for this final time, and I still end up going back to my room as a lonely virgin, I will have no choice but to plan my Retribution.",1
SM,"I even attended college at SBCC again. I signed up for a summer sociology class and attended it for a week, before dropping it out of the familiar frustration of girls talking to other boys instead of me. This last ditch effort of desperation to once again try to live an enjoyable college life in this place came to an ultimate and devastating culmination on Saturday night, July 20th, just a few days before my 22nd Birthday. It was the day that I decided to go out in Isla Vista in an attempt to lose my virginity before I turned 22. That was the only thing that could have saved me.",2
SM,"I was giving the female gender one last chance to provide me with the pleasures I deserved from them. I was too nervous to go out there sober, so I bought a bottle of vodka and took a few shots to garner enough courage to walk out at such an hour. I had taken one too many, for by the time I reached Del Playa Street, my head was clouded with drunkenness. The sight of that filled me with rage. I always felt as if white girls thought less of me because I was half-Asian, but then I see this white girl at the party talking to a full-blooded Asian. I never had that kind of attention from a white girl!",1
SM,"And white girls are the only girls I�m attracted to, especially the blondes. How could an ugly Asian attract the attention of a white girl, while a beautiful Eurasian like myself never had any attention from them? I thought with rage. I glared at them for a bit, and then decided I had been insulted enough. I angrily walked toward them and bumped the Asian guy aside, trying to act cocky and arrogant to both the boy and the girl. My drunken state got the better of me, and I almost fell over to the floor after a few minutes of this.",0
SM,"They said something along the lines that I was very drunk and that I needed to get some water, so I angrily left them and went out to the front yard, where the main partying happened. Rage fumed inside me as I realized that I just walked away from that confrontation, so I rushed back into the house and spitefully insulted the Asian before walking outside again. I stood awkwardly in the front yard for a bit, realizing how pathetic I looked all by myself when everyone was partying around me. To calm down, I climbed up onto a wooden ledge that bordered the street and plunged down on one of the chairs there.",0
SM,"Isla Vista was at its wildest state at that time, and I saw lots of guys walking around with hot blonde girls on their arm. It fueled me with rage, as it always had. I should be one of those guys, but no blonde girls gave me that chance. I looked down at all of them, and in my drunken carelessness, extended my arm out and pretended to shoot them all, laughing giddily as I did it. Eventually, some partiers climbed up onto the ledge. They were all obnoxious, rowdy boys whom I�ve always despised. A couple of pretty girls came up and talked to them, but not to me. They all started socializing right next to me, and none of the girls paid any attention to me.",1
SM,"I rose from my chair and tried to act arrogant and cocky toward them, throwing insults at everyone. They only laughed at me and started insulting me back. That was the last straw, I had taken enough insults that night. A dark, hate-fueled rage overcame my entire being, and I tried to push as many of them as I could from the 10-foot ledge. My main target was the girls. I wanted to punish them for talking to the obnoxious boys instead of me. It was one of the most foolish and rash things I ever did, and I almost risked everything in doing it, but I was so drunk with rage that I didn�t care.",0
SM,"I failed to push any of them from the ledge, and the boys started to push me, which resulted in me being the one to fall onto the street. When I landed, I felt a snap in my ankle, followed by a stinging pain. I slowly got up and found that I couldn�t even walk. I had to stumble, and stumble I did. I tried to get away from there as fast as I could. As I stumbled a few yards down Del Playa with my shattered leg, I realized that someone had stolen my Gucci sunglasses that my mother had given me. I loved those sunglasses, and had to get them back.",0
SM,"I vehemently turned around and staggered back towards the party. At that point, I was so drunk that I forgot where the party was, and ended up walking onto the front yard of the house next to it, demanding to know who took my sunglasses. The people in this house must have been friends with the ones I previously fought with, for they greeted me with vicious hostility. They called me names like faggot and pussy, typical things those types of scumbags would say. A whole group of the obnoxious brutes came up and dragged me onto their driveway, pushing and hitting me.",1
SM,"I wanted to fight and kill them all. I managed to throw one punch toward the main attacker, but that only caused them to beat me even more. I fell to the ground where they started kicking me and punching me in the face. Eventually, some other people from the street broke up the fight. I managed to have the strength to stand up and stagger away. It was the first time in my life that I had been truly beaten up physically to the point where my face was bruised up. I had suffered a lot of bullying in my life, but most of it wasn�t physical.",2
SM,"I had never been beaten and humiliated that badly. Everyone in this city saw what happened, and it was truly horrific. The worst part of this whole ordeal was not getting beaten up, oh no. It was the fact that no one showed any concern. When I woke up the next morning, my leg was in absolute agony. It was purple and swollen, and I could not even stumble anymore. I had to crawl. Being fully sober, all of my anxiety came back. It became very clear to me what had happened.",1
SM,"I felt enraged by everything, but also fearful that I might get in trouble. I did try to push girls off of a ledge and threatened to kill all of those people, which could implicate me. I had to concoct a fairly altered story to explain to the police, who would inevitably have to interview me once I got to the hospital and reported my injury.",2
SM,"My 22nd Birthday was a miserable experience. I sat around at my mother�s house, staring at my broken leg, feeling so pathetic for being a cripple, as well as a 22-year-old virgin.  Only now, I was ready and capable of fighting back against the cruelty of women. Back when I was a weak and timid boy at Taft High School, I was powerless and frightened, having to resort to hiding in a life of playing video games. All of the suffering, loneliness, rejection, and humiliation I had to experience since then had strengthened me.",1
SM,"The hatred that festered inside me in all of those years leading up to this point had empowered me in a dark, twisted way. I was now armed with weapons, possessed great intelligence and philosophical insight, with the willpower to exact the most catastrophic act of vengeance the world will ever see. It fully dawned on me that I would now have to bring about the Day of Retribution. There was no other hope. I mused that once I descend upon this city, armed with my weapons and my burning hatred, I would definitely make sure to target the people who lived in that house I was attacked in.",2
SM,"The plan was to destroy the entirety of Isla Vista, and kill every single person in it, or at least kill as many popular young people I could before the police arrive and I�d have to kill myself. I felt so shocked and overwhelmed upon realizing that it was definitely going to resort to this. I was going to die soon, and that in itself was hard to accept. I didn�t want to die, but I would have no choice. Vengeance is the only path; all other paths had been closed shut.",1
SM,"I thought it to be such a tragedy that I was actually going to wage war against women and all of humanity. But then again, women�s rejection of me was a declaration of war. They insulted me by deeming me inferior of their love and sex. They hate me, and I will return that hatred one-thousand fold. I will inflict suffering on everyone in Isla Vista, just like they have made me suffer. In the past, I have always been at their mercy, and I was given none. On the Day of Retribution, everyone will be at my mercy, and in turn I will show them no mercy at all.",2
SM,My Retribution will be so devastating that it will shake the very foundations of the world. There was no way I�d be well enough to prepare for the Day of Retribution by November. There was too little time. I made a new plan to set the ultimate and final date for the Day of Retribution to be at the end of the Spring of 2014. This would give me plenty of time to prepare. The Day of Retribution was now my whole reason for living. It�s all I have to live for.,1
SM,"This act of deadly vengeance against the people who have wronged me is my sole purpose on this world. I needed as much time as possible in order to plan it efficiently. Postponing the Day of Retribution also gave me a few more months of life. Perhaps I would also use that time to look for a way out. I have always been itching for a way out of this, and even with the recent events that had occurred, a small part of me still clung to that inkling of hope. Gavin came to visit me at the hotel, and he was welcome company. It was really getting lonely there, though it was definitely better than being lonely here.",1
SM,"The two of us sat down for three hours in my hotel room to have an important conversation. I explained to him my finely altered version of everything that happened on that night here. He didn�t seem surprised. When he was my age, he was wrong with this world. Maddy was my first friend in America. As a child, I played with her as an equal. Now she was my enemy. I would take great delight in torturing and flaying her and every single one of her spoiled, obnoxious evil friends. When she and her mother came to eat dinner with us, I had to keep calm as I hobbled out of my room on my crutches to greet them. That relaxing month at mother�s was like the comfort before the storm.",1
SM,"Once I go back, fully recovered, the final dark chapter of my life will commence. I dreaded what will come of it. After I have killed all of the sorority girls at the Alpha Phi House, I will quickly get into the the SUV before the police arrive, assuming they would arrive within 3 minutes. I will then make my way to Del Playa, splattering as many of my enemies as I can with the SUV, and shooting anyone I don�t splatter.",1
SM,"I can only imagine how sweet it will be to ram the SUV into all of those groups of popular young people who I�ve always witnessed walking right in the middle of the road as if they are better than everyone else. When they are writhing in pain, their bodies broken and dying after I splatter them, they will fully realize their crimes. Once I reach Del Playa Street, I will dump the bag of severed heads I had saved from my previous victims, proclaiming to everyone how much I�ve made them all suffer. Once they see all of their friend�s heads roll onto the street, everyone will fear me as the powerful god I am.",1
SM,"I will then start massacring everyone on Del Playa Street. I will pull up next to a house party and fire bullets at everyone partying on the front yard. I will specifically target the good looking people, and all of the couples. After I have destroyed a house party, I will continue down Del Playa, destroying everything and everyone. When I see the first police car come to their rescue, I will drive away as fast as I can, shooting and ramming anyone in my path until I find a suitable place to finally end my life.",1
SM,"To end my life, I will quickly swallow all of the Xanax and Vicodin pills I have left, along with an ample amount of hard liquor. Immediately after imbibing this mixture, I will shoot myself in the head with two of my handguns simultaneously. If the gunshots don�t kill me, the deadly drug mixture eventually will. I will not suffer being captured and sent to prison. I must plan this very efficiently. Nothing can go wrong. It needs to be perfect. This is now my sole purpose on this world. My plans will come to fruition, and I mustn�t let anyone stop me.",2
SM,"On the week leading up to date I set for the Day of Retribution, I uploaded several videos onto Youtube in order to express my views and feelings to the world, though I don�t plan on uploading my ultimate video until minutes before the attack, because on that video I will talk about exactly why I�m doing this. I titled one of the videos I uploaded �Why do girls hate me so much?� in which I ask the entire population of women the question I�ve wanted to ask them for so many years. Why do they hate me so much? Why have they never fancied me? Why do they give their love and sex to other men, but not me, even though I deserve them more?",2
SM,"In the video, I show that I am the perfect, magnificent gentleman, worthy of having a beautiful girlfriend, making the world see how unreasonable it is that I�ve had to struggle all my life to get a girlfriend. I kept one of my handguns with a few loaded magazines near me just in case such a thing did happen. If they did show up, I would have to try to quickly shoot them all and escape out the back window. I would then have to perform a hasty mockery of my plans, with the police on my tail. That will ruin everything. Thankfully, all suspicion of me was dropped after I took down the videos from Youtube, and the police never came back.",2
SM,"During the last few weeks of my life, I continued my daily adventures around town, trying to experience as much of the world as I could before I die. Upon doing this, I realized that the only world I can possibly ever experience is a twisted world of constant suffering. No matter where I go, I have to face all of the same injustices. Young couples are everywhere! They constantly remind me of what I have lacked all my life. I cannot go out of my room without seeing a young couple that would make me feel envious and enraged.",1
SM,"How dare those girls give their love and sex to those other men and not me, I constantly think when I see young couples. There is nowhere in the world I can go anymore. There is no more life to live. The Day of Retribution is all I have. It is the final solution to all of the injustices of this twisted world. By doing this, I will set right all of the wrongs I�ve had to face in my sorry excuse of a life. Every single time I�ve seen a guy walk around with his beautiful girlfriend, I�ve always wanted to kill them both in the most painful way possible. They deserve it. They must be punished.",1
SM,"The males deserve to be punished for living a better and more pleasurable life than me, and the females deserve to be punished for giving that pleasurable life to those males instead of me. On the Day of Retribution, I will finally be able to punish them ALL. When I think about the amazing and blissful life I could have lived if only females were sexually attracted to me, my entire being burns with hatred. They denied me a happy life, and in return I will take away all of their lives. It is only fair. I am not part of the human race. Humanity has rejected me. The females of the human species have never wanted to mate with me, so how could I possibly consider myself part of humanity?",1
SM,"Humanity has never accepted me among them, and now I know why. I am more than human. I am superior to them all. I am Elliot Rodger� Magnificent, glorious, supreme, eminent� Divine! I am the closest thing there is to a living god. Humanity is a disgusting, depraved, and evil species. It is my purpose to punish them all. I will purify the world of everything that is wrong with it. On the Day of Retribution, I will truly be a powerful god, punishing everyone I deem to be impure and depraved. And that is how my tragic life ends.",1
SM,"Who would have thought my life will turn out this way? I didn�t. There was a time when I thought this world was a good and happy place. As a child, my whole world was innocent. It wasn�t until I went through puberty and started desiring girls that my whole life turned into a living hell. I desired girls, but girls never desired me back. There is something very wrong with that. It is an injustice that cannot go unpunished. There is no way I could live a happy life with such a scenario.",1
SM,"Not only did I have to waste my entire youth suffering in loneliness and unfulfilled desire, but I had to live with the knowledge that other boys my age were able to have all of the experiences I craved for. It is absolutely unfair and unjust. In addition, I had to suffer the shame of other boys respecting me less because I didn�t get any girls. Everyone knew I was a virgin. Everyone knew how undesirable I was to girls, and I hated everyone just for knowing it. I want people to think that girls adore me. I want to feel worthy.",1
SM,"There is no pride in living as a lonely, unwanted outcast. I wouldn�t even call it living. I am not meant to live such a pathetic, miserable life. That is not my place in this world. I will not bow down and accept such a horrific fate. If humanity will not give me a worthy place among them, then I will destroy them all. I am better than all of them. I am a god. Exacting my Retribution is my way of proving my true worth to the world. In the midst of my suffering, I have been able to see the world much clearer than others. I have vision that other people lack. Through my suffering, I have been able to see just how twisted and wrong this world really is.",1
SM,"The current state of humanity is what makes it wrong. I look at the human race and I see only vileness and depravity, all because of an act known as� sexuality�Sex is by far the most evil concept in existence. The fact that life itself exists through sex just proves that life is flawed. The act of sex gives human beings a tremendous amount of pleasure. Pleasure they don�t deserve. No one deserves to experience so much pleasure, especially since some humans get to experience it while some are denied it. When a man has sex with a beautiful woman, he probably feels like he is in heaven. But the world is not supposed to be heaven.",2
SM,"For some humans to actually be able to feel such heights of heavenly pleasure is selfish and hedonistic. The ultimate evil behind sexuality is the human female. They are the main instigators of sex. They control which men get it and which men don�t. Women are flawed creatures, and my mistreatment at their hands has made me realize this sad truth. There is something very twisted and wrong with the way their brains are wired. They think like beasts, and in truth, they are beasts. Women are incapable of having morals or thinking rationally. They are completely controlled by their depraved emotions and vile sexual impulses.",1
SM,"Because of this, the men who do get to experience the pleasures of sex and the privilege of breeding are the men who women are sexually attracted to� the stupid, degenerate, obnoxious men. I have observed this all my life. The most beautiful of women choose to mate with the most brutal of men, instead of magnificent gentlemen like myself. Women should not have the right to choose who to mate and breed with. That decision should be made for them by rational men of intelligence.",1
SM,"If women continue to have rights, they will only hinder the advancement of the human race by breeding with degenerate men and creating stupid, degenerate offspring. This will cause humanity to become even more depraved with each generation. Women have more power in human society than they deserve, all because of sex. There is no creature more evil and depraved than the human female. Women are like a plague. They don�t deserve to have any rights. Their wickedness must be contained in order prevent future generations from falling to degeneracy. Women are vicious, evil, barbaric animals, and they need to be treated as such.",1
SM,"In fully realizing these truths about the world, I have created the ultimate and perfect ideology of how a fair and pure world would work. In an ideal world, sexuality would not exist. It must be outlawed. In a world without sex, humanity will be pure and civilized. Men will grow up healthily, without having to worry about such a barbaric act. All men will grow up fair and equal, because no man will be able to experience the pleasures of sex while others are denied it. The human race will evolve to an entirely new level of civilization, completely devoid of all the impurity and degeneracy that exists today.",1
SM,"In order to completely abolish sex, women themselves would have to be abolished. All women must be quarantined like the plague they are, so that they can be used in a manner that actually benefits a civilized society. In order carry this out, there must exist a new and powerful type of government, under the control of one divine ruler, such as myself. The ruler that establishes this new order would have complete control over every aspect of society, in order to direct it towards a good and pure place. At the disposal of this government, there needs to be a highly trained army of fanatically loyal troops, in order to enforce such revolutionary laws.",1
SM,"The first strike against women will be to quarantine all of them in concentration camps. At these camps, the vast majority of the female population will be deliberately starved to death. That would be an efficient and fitting way to kill them all off. I would take great pleasure and satisfaction in condemning every single woman on earth to starve to death. I would have an enormous tower built just for myself, where I can oversee the entire concentration camp and gleefully watch them all die. If I can�t have them, no one will, I�d imagine thinking to myself as I oversee this.",1
SM,"Women represent everything that is unfair with this world, and in order to make the world a fair place, they must all be eradicated. A few women would be spared, however, for the sake of reproduction. These women would be kept and bred in secret labs. There, they will be artificially inseminated with sperm samples in order to produce offspring. Their depraved nature will slowly be bred out of them in time. Future generations of men would be oblivious to these remaining women�s existence, and that is for the best. If a man grows up without knowing of the existence of women, there will be no desire for sex. Sexuality will completely cease to exist. Love will cease to exist. There will no longer be any imprint of such concepts in the human psyche.",1
SM,"It is the only way to purify the world. In such a pure world, the man�s mind can develop to greater heights than ever before. Future generations will live their lives free of having to worry about the barbarity of sex and women, which will enable them to expand their intelligence and advance the human race to a state of perfect civilization. It is such a shameful pity that my ideal world cannot be created. I realized long ago that there is no way I could possibly rise to such a level of power in my lifetime, with the way the world is now.",1
SM,"Such a thing will never become a reality for me, but it did give me something to fantasize about as I burned with hatred towards all women for rejecting me throughout the years. This whole viewpoint and ideology of abolishing sex stems from being deprived of it all my life. If I cannot have it, I will do everything I can to DESTROY IT. My orchestration of the Day of Retribution is my attempt to do everything, in my power, to destroy everything I cannot have.",1
SM,"All of those beautiful girls I�ve desired so much in my life, but can never have because they despise and loathe me, I will destroy. All of those popular people who live hedonistic lives of pleasure, I will destroy, because they never accepted me as one of them. I will kill them all and make them suffer, just as they have made me suffer. It is only fair. Why do things have to be this way? I�m sure that is the question everyone will be asking after the Day of Retribution is over. They will all be asking why. Indeed, why? That is the question I�ve had for everyone throughout all my years of suffering.",1
SM,"Why was I condemned to live a life of misery and worthlessness while other men were able to experience the pleasures of sex and love with women? Why do things have to be this way? I ask all of you. All I ever wanted was to love women, and in turn to be loved by them back. Their behavior towards me has only earned my hatred, and rightfully so! I am the true victim in all of this. I am the good guy. Humanity struck at me first by condemning me to experience so much suffering. I didn�t ask for this. I didn�t want this. I didn�t start this war� I wasn�t the one who struck first� But I will finish it by striking back. I will punish everyone. And it will be beautiful. Finally, at long last, I can show the world my true worth.",1
SM,"There is only one victory, but many defeats. To lose our lands, our culture and our people is a defeat. To continue on without our culture, but still own our lands, is a defeat.  To survive with our culture, but to lose our lands, to lose our future, is a defeat. There is only one victory. The survival of our people, our culture and our lands isn�t enough. We must thrive, we must march ever forward to our place among the stars and we WILL reach the destiny our people deserve. Anything else is a defeat.",1
SM,"The war will not be easy, the death toll will assuredly be high. The going will be tough and many of us will die. I cannot guarantee it will be comfortable, I cannot guarantee it will be easy and I cannot guarantee that every act will be a success. All I can guarantee is that inaction is sure defeat, power structures will be tested and likely will fall and most of all there is only the future ahead and attempting to march back to any earlier time will get you no where at all. You may stumble. You may fall. But the only way to get to the final destination, total victory, is to get up and keep marching forward. No matter what. March.",2
SM,"Mistakes will be made, losses will be had, some failures are certain and some endeavours will go bad. But in the end the struggle is a beauty in itself, and the victory will be all the sweeter because of it.Final victory is yours, if you have the will for it. As for me, my time has come. I cannot guarantee my success. All I know is the certainty of my will and the necessity of my cause. Live or die, know I did it all for you; my friends, my family, my people, my culture, my RACE. Goodbye, god bless you all and I will see you in Valhalla. EUROPA RISES.",1
SM,"It�s the birthrates. It�s the birthrates. It�s the birthrates. If there is one thing I want you to remember from these writings, its that the birthrates must change. Even if we were to deport all Non-Europeans from our lands tomorrow, the European people would still be spiraling into decay and eventual death. Every day we become fewer in number, we grow older,we grow weaker. In the end we must return to replacement fertility levels, or it will kill us. To maintain a population the people must achieve a birthrate that reaches replacement fertility levels.",1
SM,"In the Western world this is roughly 2.06 births per woman. There is not a single Western country, not a single white nation, that reaches these levels. Not in Europe, not in the Americas, not in Australia or New Zealand. White people are failing to reproduce, failing to create families, failing to have children. But despite this sub-replacement fertility rate, the population in the West is increasing, and rapidly. How is this possible? Mass immigration and the higher fertility rates of the immigrants themselves are causing this increase in population.",0
SM,"We are experiencing an invasion on a level never seen before in history. Millions of people pouring across our borders, legally.Invited by the state and corporate entities to replace the White people who have failed to reproduce, failed to create the cheap labour, new consumers and tax base that the corporations and states need to thrive. This crisis of mass immigration and sub-replacement fertility is an assault on the European people that, if not combated, will ultimately result in the complete racial and cultural replacement of the European people.",2
SM,"To see this in full effect, you only have to look at the population statistics in Western nations for the year 2100. In 2100,despite the ongoing effect of sub-replacement fertility,the population figures show that the population does not decrease inline with the sub-replacement fertility levels, but actually maintains and, even in many White nations, rapidly increases. All through immigration. This is ethnic replacement. This is cultural replacement. This is racial replacement. This is WHITE GENOCIDE.",2
